trace,num_requests,num_objects,req_gib,obj_gib,compulsory_miss_ratio,obj_size_req,obj_size_obj,freq_mean,time_span_sec,onehit_count,onehit_ratio
tencentBlock.ns22982.oracleGeneral.zst,1381764,144628,0.0013,0.0001,0.1047,1.0,1.0,9.5539,781192,4411,0.0305
tencentBlock.ns22960.oracleGeneral.zst,1673625,258761,0.0016,0.0002,0.1546,1.0,1.0,6.4678,781193,68894,0.2662
tencentBlock.ns22956.oracleGeneral.zst,2414741,795878,0.0022,0.0007,0.3296,1.0,1.0,3.0341,781194,567152,0.7126
tencentBlock.ns22948.oracleGeneral.zst,1085435,170917,0.001,0.0002,0.1575,1.0,1.0,6.3507,781195,32057,0.1876
tencentBlock.ns2294.oracleGeneral.zst,5572397,423812,0.0052,0.0004,0.0761,1.0,1.0,13.1483,781199,173626,0.4097
tencentBlock.ns22930.oracleGeneral.zst,1825089,203315,0.0017,0.0002,0.1114,1.0,1.0,8.9767,781191,38115,0.1875
tencentBlock.ns22923.oracleGeneral.zst,79152382,16043882,0.0737,0.0149,0.2027,1.0,1.0,4.9335,781194,12479671,0.7778
tencentBlock.ns22912.oracleGeneral.zst,1514307,184827,0.0014,0.0002,0.1221,1.0,1.0,8.1931,781194,9241,0.05
tencentBlock.ns22908.oracleGeneral.zst,1435318,129353,0.0013,0.0001,0.0901,1.0,1.0,11.0961,781193,38602,0.2984
tencentBlock.ns22905.oracleGeneral.zst,3084183,388274,0.0029,0.0004,0.1259,1.0,1.0,7.9433,781193,126286,0.3252
tencentBlock.ns22897.oracleGeneral.zst,2283779,279671,0.0021,0.0003,0.1225,1.0,1.0,8.1659,781195,98459,0.3521
tencentBlock.ns22890.oracleGeneral.zst,1272678,141758,0.0012,0.0001,0.1114,1.0,1.0,8.9778,781190,2254,0.0159
tencentBlock.ns22886.oracleGeneral.zst,6850187,357140,0.0064,0.0003,0.0521,1.0,1.0,19.1807,781192,98401,0.2755
tencentBlock.ns22874.oracleGeneral.zst,1401515,191186,0.0013,0.0002,0.1364,1.0,1.0,7.3306,781192,19563,0.1023
tencentBlock.ns22869.oracleGeneral.zst,2281938,191633,0.0021,0.0002,0.084,1.0,1.0,11.9079,781191,6307,0.0329
tencentBlock.ns2286.oracleGeneral.zst,15907007,1274094,0.0148,0.0012,0.0801,1.0,1.0,12.485,781200,599065,0.4702
tencentBlock.ns22855.oracleGeneral.zst,1383244,106673,0.0013,0.0001,0.0771,1.0,1.0,12.9671,781192,40076,0.3757
tencentBlock.ns22852.oracleGeneral.zst,2548822,302533,0.0024,0.0003,0.1187,1.0,1.0,8.4249,781195,115153,0.3806
tencentBlock.ns2284.oracleGeneral.zst,2197898,377100,0.002,0.0004,0.1716,1.0,1.0,5.8284,781200,90742,0.2406
tencentBlock.ns22831.oracleGeneral.zst,1715043,110767,0.0016,0.0001,0.0646,1.0,1.0,15.4833,781192,7202,0.065
tencentBlock.ns22828.oracleGeneral.zst,8148370,822133,0.0076,0.0008,0.1009,1.0,1.0,9.9113,781195,188414,0.2292
tencentBlock.ns22826.oracleGeneral.zst,4072454,457879,0.0038,0.0004,0.1124,1.0,1.0,8.8942,781191,129470,0.2828
tencentBlock.ns22822.oracleGeneral.zst,2397568,328523,0.0022,0.0003,0.137,1.0,1.0,7.298,781195,61673,0.1877
tencentBlock.ns22806.oracleGeneral.zst,6261082,932003,0.0058,0.0009,0.1489,1.0,1.0,6.7179,781195,352777,0.3785
tencentBlock.ns22798.oracleGeneral.zst,2701929,339674,0.0025,0.0003,0.1257,1.0,1.0,7.9545,781151,203400,0.5988
tencentBlock.ns22789.oracleGeneral.zst,1617475,155215,0.0015,0.0001,0.096,1.0,1.0,10.4209,781195,61337,0.3952
tencentBlock.ns22778.oracleGeneral.zst,2834464,309976,0.0026,0.0003,0.1094,1.0,1.0,9.1441,781190,67709,0.2184
tencentBlock.ns22766.oracleGeneral.zst,5420336,515396,0.005,0.0005,0.0951,1.0,1.0,10.5168,781193,102293,0.1985
tencentBlock.ns22762.oracleGeneral.zst,1208374,217702,0.0011,0.0002,0.1802,1.0,1.0,5.5506,781190,52798,0.2425
tencentBlock.ns22752.oracleGeneral.zst,6722489,712547,0.0063,0.0007,0.106,1.0,1.0,9.4344,781195,236948,0.3325
tencentBlock.ns2275.oracleGeneral.zst,34535201,23256868,0.0322,0.0217,0.6734,1.0,1.0,1.4849,781197,16174087,0.6955
tencentBlock.ns22749.oracleGeneral.zst,2995911,257266,0.0028,0.0002,0.0859,1.0,1.0,11.6452,781191,72091,0.2802
tencentBlock.ns22740.oracleGeneral.zst,4934847,583739,0.0046,0.0005,0.1183,1.0,1.0,8.4539,781194,175104,0.3
tencentBlock.ns22739.oracleGeneral.zst,1090807,127818,0.001,0.0001,0.1172,1.0,1.0,8.5341,781195,1979,0.0155
tencentBlock.ns22736.oracleGeneral.zst,1425170,156464,0.0013,0.0001,0.1098,1.0,1.0,9.1086,781195,22516,0.1439
tencentBlock.ns22724.oracleGeneral.zst,2246186,240492,0.0021,0.0002,0.1071,1.0,1.0,9.34,781191,85397,0.3551
tencentBlock.ns22717.oracleGeneral.zst,3695224,460020,0.0034,0.0004,0.1245,1.0,1.0,8.0327,781191,132337,0.2877
tencentBlock.ns22715.oracleGeneral.zst,2257309,252297,0.0021,0.0002,0.1118,1.0,1.0,8.947,781193,76407,0.3028
tencentBlock.ns22709.oracleGeneral.zst,1493013,267400,0.0014,0.0002,0.1791,1.0,1.0,5.5834,781191,67093,0.2509
tencentBlock.ns22704.oracleGeneral.zst,1713759,283637,0.0016,0.0003,0.1655,1.0,1.0,6.0421,781192,60330,0.2127
tencentBlock.ns22696.oracleGeneral.zst,48691052,665904,0.0453,0.0006,0.0137,1.0,1.0,73.1202,781195,289743,0.4351
tencentBlock.ns22672.oracleGeneral.zst,1229267,210308,0.0011,0.0002,0.1711,1.0,1.0,5.8451,781195,50683,0.241
tencentBlock.ns2266.oracleGeneral.zst,2586673,336666,0.0024,0.0003,0.1302,1.0,1.0,7.6832,781198,63288,0.188
tencentBlock.ns22657.oracleGeneral.zst,1284956,181618,0.0012,0.0002,0.1413,1.0,1.0,7.075,404530,31899,0.1756
tencentBlock.ns2265.oracleGeneral.zst,1659874,146115,0.0015,0.0001,0.088,1.0,1.0,11.3601,781199,44113,0.3019
tencentBlock.ns22649.oracleGeneral.zst,1347222,339109,0.0013,0.0003,0.2517,1.0,1.0,3.9728,781195,141649,0.4177
tencentBlock.ns22632.oracleGeneral.zst,2177775,133489,0.002,0.0001,0.0613,1.0,1.0,16.3143,781195,41918,0.314
tencentBlock.ns2263.oracleGeneral.zst,3206759,399778,0.003,0.0004,0.1247,1.0,1.0,8.0213,781198,48219,0.1206
tencentBlock.ns22601.oracleGeneral.zst,1705610,353490,0.0016,0.0003,0.2073,1.0,1.0,4.8251,781196,156030,0.4414
tencentBlock.ns22596.oracleGeneral.zst,1550892,177770,0.0014,0.0002,0.1146,1.0,1.0,8.7241,781196,35015,0.197
tencentBlock.ns22587.oracleGeneral.zst,6861872,966292,0.0064,0.0009,0.1408,1.0,1.0,7.1012,781194,464067,0.4803
tencentBlock.ns22583.oracleGeneral.zst,1011279,170930,0.0009,0.0002,0.169,1.0,1.0,5.9163,781195,41553,0.2431
tencentBlock.ns22578.oracleGeneral.zst,1094478,199790,0.001,0.0002,0.1825,1.0,1.0,5.4781,781192,114702,0.5741
tencentBlock.ns22570.oracleGeneral.zst,1191116,184550,0.0011,0.0002,0.1549,1.0,1.0,6.4542,781196,38459,0.2084
tencentBlock.ns2257.oracleGeneral.zst,3297972,310069,0.0031,0.0003,0.094,1.0,1.0,10.6363,781198,93847,0.3027
tencentBlock.ns22559.oracleGeneral.zst,3261491,308942,0.003,0.0003,0.0947,1.0,1.0,10.557,781195,82684,0.2676
tencentBlock.ns22555.oracleGeneral.zst,3172939,309868,0.003,0.0003,0.0977,1.0,1.0,10.2396,781192,73021,0.2357
tencentBlock.ns22547.oracleGeneral.zst,1423083,149196,0.0013,0.0001,0.1048,1.0,1.0,9.5383,781196,19181,0.1286
tencentBlock.ns22545.oracleGeneral.zst,3295031,392798,0.0031,0.0004,0.1192,1.0,1.0,8.3886,781196,86124,0.2193
tencentBlock.ns22534.oracleGeneral.zst,1399151,197537,0.0013,0.0002,0.1412,1.0,1.0,7.083,781195,35051,0.1774
tencentBlock.ns22533.oracleGeneral.zst,2204949,323767,0.0021,0.0003,0.1468,1.0,1.0,6.8103,781196,52209,0.1613
tencentBlock.ns22521.oracleGeneral.zst,5818027,502374,0.0054,0.0005,0.0863,1.0,1.0,11.5811,781196,118924,0.2367
tencentBlock.ns2252.oracleGeneral.zst,6346130,481271,0.0059,0.0004,0.0758,1.0,1.0,13.1862,781200,87674,0.1822
tencentBlock.ns22516.oracleGeneral.zst,1659354,354000,0.0015,0.0003,0.2133,1.0,1.0,4.6874,781196,89833,0.2538
tencentBlock.ns22495.oracleGeneral.zst,2133469,157982,0.002,0.0001,0.074,1.0,1.0,13.5045,781195,23954,0.1516
tencentBlock.ns22488.oracleGeneral.zst,1629287,148090,0.0015,0.0001,0.0909,1.0,1.0,11.002,781191,1882,0.0127
tencentBlock.ns22486.oracleGeneral.zst,2915667,321459,0.0027,0.0003,0.1103,1.0,1.0,9.0701,781196,121337,0.3775
tencentBlock.ns22481.oracleGeneral.zst,4287976,557152,0.004,0.0005,0.1299,1.0,1.0,7.6962,781193,175305,0.3146
tencentBlock.ns22475.oracleGeneral.zst,1430108,234899,0.0013,0.0002,0.1643,1.0,1.0,6.0882,781196,49565,0.211
tencentBlock.ns22468.oracleGeneral.zst,1469144,131676,0.0014,0.0001,0.0896,1.0,1.0,11.1573,781192,687,0.0052
tencentBlock.ns2245.oracleGeneral.zst,2795628,164175,0.0026,0.0002,0.0587,1.0,1.0,17.0283,781197,28993,0.1766
tencentBlock.ns22437.oracleGeneral.zst,1611766,155408,0.0015,0.0001,0.0964,1.0,1.0,10.3712,781194,1527,0.0098
tencentBlock.ns22436.oracleGeneral.zst,1558101,136404,0.0015,0.0001,0.0875,1.0,1.0,11.4227,781196,1138,0.0083
tencentBlock.ns22428.oracleGeneral.zst,9177618,761307,0.0085,0.0007,0.083,1.0,1.0,12.0551,781196,184219,0.242
tencentBlock.ns22419.oracleGeneral.zst,2751529,259722,0.0026,0.0002,0.0944,1.0,1.0,10.5941,781196,81205,0.3127
tencentBlock.ns22404.oracleGeneral.zst,3496681,962965,0.0033,0.0009,0.2754,1.0,1.0,3.6312,781196,475420,0.4937
tencentBlock.ns22392.oracleGeneral.zst,3183075,350758,0.003,0.0003,0.1102,1.0,1.0,9.0748,781194,81559,0.2325
tencentBlock.ns22388.oracleGeneral.zst,2630315,243045,0.0024,0.0002,0.0924,1.0,1.0,10.8223,781196,35090,0.1444
tencentBlock.ns22382.oracleGeneral.zst,2755180,337417,0.0026,0.0003,0.1225,1.0,1.0,8.1655,781195,113497,0.3364
tencentBlock.ns22373.oracleGeneral.zst,2083908,130721,0.0019,0.0001,0.0627,1.0,1.0,15.9416,781196,37609,0.2877
tencentBlock.ns22364.oracleGeneral.zst,3369590,358968,0.0031,0.0003,0.1065,1.0,1.0,9.3869,781192,70467,0.1963
tencentBlock.ns2235.oracleGeneral.zst,4790665,510297,0.0045,0.0005,0.1065,1.0,1.0,9.388,781195,180937,0.3546
tencentBlock.ns22331.oracleGeneral.zst,1732853,220972,0.0016,0.0002,0.1275,1.0,1.0,7.842,781195,80044,0.3622
tencentBlock.ns22327.oracleGeneral.zst,1591148,194255,0.0015,0.0002,0.1221,1.0,1.0,8.191,781194,47586,0.245
tencentBlock.ns22319.oracleGeneral.zst,4499457,340226,0.0042,0.0003,0.0756,1.0,1.0,13.2249,781196,253248,0.7444
tencentBlock.ns22313.oracleGeneral.zst,3354624,234876,0.0031,0.0002,0.07,1.0,1.0,14.2825,781194,55135,0.2347
tencentBlock.ns22306.oracleGeneral.zst,1352595,219384,0.0013,0.0002,0.1622,1.0,1.0,6.1654,781196,47454,0.2163
tencentBlock.ns22303.oracleGeneral.zst,1719979,269890,0.0016,0.0003,0.1569,1.0,1.0,6.3729,781194,77092,0.2856
tencentBlock.ns2230.oracleGeneral.zst,29603965,5352816,0.0276,0.005,0.1808,1.0,1.0,5.5305,781199,2272330,0.4245
tencentBlock.ns22296.oracleGeneral.zst,2247924,235583,0.0021,0.0002,0.1048,1.0,1.0,9.542,781195,45398,0.1927
tencentBlock.ns22284.oracleGeneral.zst,9787884,256598,0.0091,0.0002,0.0262,1.0,1.0,38.1448,781196,88953,0.3467
tencentBlock.ns22280.oracleGeneral.zst,1344578,111943,0.0013,0.0001,0.0833,1.0,1.0,12.0113,781195,14760,0.1319
tencentBlock.ns2228.oracleGeneral.zst,11648530,952040,0.0108,0.0009,0.0817,1.0,1.0,12.2353,781200,376445,0.3954
tencentBlock.ns22275.oracleGeneral.zst,4354994,440380,0.0041,0.0004,0.1011,1.0,1.0,9.8892,781195,116889,0.2654
tencentBlock.ns22271.oracleGeneral.zst,2649290,108849,0.0025,0.0001,0.0411,1.0,1.0,24.3391,781196,25543,0.2347
tencentBlock.ns22262.oracleGeneral.zst,1217381,114049,0.0011,0.0001,0.0937,1.0,1.0,10.6742,781196,31680,0.2778
tencentBlock.ns22249.oracleGeneral.zst,1397043,147889,0.0013,0.0001,0.1059,1.0,1.0,9.4466,781192,6988,0.0473
tencentBlock.ns22242.oracleGeneral.zst,1950417,271031,0.0018,0.0003,0.139,1.0,1.0,7.1963,781194,50914,0.1879
tencentBlock.ns2224.oracleGeneral.zst,3973292,241899,0.0037,0.0002,0.0609,1.0,1.0,16.4254,781197,90354,0.3735
tencentBlock.ns22228.oracleGeneral.zst,4243648,520603,0.004,0.0005,0.1227,1.0,1.0,8.1514,781196,123817,0.2378
tencentBlock.ns22222.oracleGeneral.zst,1372864,146261,0.0013,0.0001,0.1065,1.0,1.0,9.3864,781195,3179,0.0217
tencentBlock.ns22218.oracleGeneral.zst,1601774,193100,0.0015,0.0002,0.1206,1.0,1.0,8.295,781195,5724,0.0296
tencentBlock.ns22213.oracleGeneral.zst,2557775,226324,0.0024,0.0002,0.0885,1.0,1.0,11.3014,658345,60418,0.267
tencentBlock.ns22209.oracleGeneral.zst,3006992,300370,0.0028,0.0003,0.0999,1.0,1.0,10.011,781191,61023,0.2032
tencentBlock.ns22201.oracleGeneral.zst,7504281,835417,0.007,0.0008,0.1113,1.0,1.0,8.9827,781196,213705,0.2558
tencentBlock.ns22194.oracleGeneral.zst,2008905,312392,0.0019,0.0003,0.1555,1.0,1.0,6.4307,781196,142379,0.4558
tencentBlock.ns2219.oracleGeneral.zst,56215893,2264059,0.0524,0.0021,0.0403,1.0,1.0,24.8297,781199,130772,0.0578
tencentBlock.ns22187.oracleGeneral.zst,1309102,198039,0.0012,0.0002,0.1513,1.0,1.0,6.6103,781193,43148,0.2179
tencentBlock.ns22183.oracleGeneral.zst,1058375,189497,0.001,0.0002,0.179,1.0,1.0,5.5852,781194,43940,0.2319
tencentBlock.ns22174.oracleGeneral.zst,4222290,529075,0.0039,0.0005,0.1253,1.0,1.0,7.9805,781194,157771,0.2982
tencentBlock.ns22173.oracleGeneral.zst,1923426,213894,0.0018,0.0002,0.1112,1.0,1.0,8.9924,781193,47540,0.2223
tencentBlock.ns22165.oracleGeneral.zst,5435342,560593,0.0051,0.0005,0.1031,1.0,1.0,9.6957,781196,123410,0.2201
tencentBlock.ns22164.oracleGeneral.zst,37097906,820403,0.0346,0.0008,0.0221,1.0,1.0,45.2191,781196,193760,0.2362
tencentBlock.ns2216.oracleGeneral.zst,49119671,1929392,0.0457,0.0018,0.0393,1.0,1.0,25.4586,781199,97896,0.0507
tencentBlock.ns22158.oracleGeneral.zst,3996763,368800,0.0037,0.0003,0.0923,1.0,1.0,10.8372,781194,106796,0.2896
tencentBlock.ns22157.oracleGeneral.zst,5444814,558247,0.0051,0.0005,0.1025,1.0,1.0,9.7534,781195,95298,0.1707
tencentBlock.ns22150.oracleGeneral.zst,1132305,141215,0.0011,0.0001,0.1247,1.0,1.0,8.0183,781195,4003,0.0283
tencentBlock.ns22139.oracleGeneral.zst,1872965,205537,0.0017,0.0002,0.1097,1.0,1.0,9.1125,781195,34178,0.1663
tencentBlock.ns22137.oracleGeneral.zst,1086471,185577,0.001,0.0002,0.1708,1.0,1.0,5.8546,781195,44121,0.2378
tencentBlock.ns22128.oracleGeneral.zst,1062991,124682,0.001,0.0001,0.1173,1.0,1.0,8.5256,781194,3503,0.0281
tencentBlock.ns22120.oracleGeneral.zst,1665958,185510,0.0016,0.0002,0.1114,1.0,1.0,8.9804,781193,18634,0.1004
tencentBlock.ns2212.oracleGeneral.zst,33935177,5123003,0.0316,0.0048,0.151,1.0,1.0,6.6241,781199,3993023,0.7794
tencentBlock.ns22114.oracleGeneral.zst,1828914,180969,0.0017,0.0002,0.0989,1.0,1.0,10.1062,781187,48534,0.2682
tencentBlock.ns22106.oracleGeneral.zst,1139728,179442,0.0011,0.0002,0.1574,1.0,1.0,6.3515,781194,31578,0.176
tencentBlock.ns22095.oracleGeneral.zst,4785461,570454,0.0045,0.0005,0.1192,1.0,1.0,8.3889,781194,190853,0.3346
tencentBlock.ns22093.oracleGeneral.zst,3041385,283611,0.0028,0.0003,0.0933,1.0,1.0,10.7238,781195,98998,0.3491
tencentBlock.ns22092.oracleGeneral.zst,1484031,184037,0.0014,0.0002,0.124,1.0,1.0,8.0638,781194,45945,0.2497
tencentBlock.ns22088.oracleGeneral.zst,2777522,252909,0.0026,0.0002,0.0911,1.0,1.0,10.9823,781194,89328,0.3532
tencentBlock.ns22081.oracleGeneral.zst,2932679,481951,0.0027,0.0004,0.1643,1.0,1.0,6.085,781194,135725,0.2816
tencentBlock.ns22072.oracleGeneral.zst,2480467,316812,0.0023,0.0003,0.1277,1.0,1.0,7.8295,781168,80062,0.2527
tencentBlock.ns2207.oracleGeneral.zst,3376041,353618,0.0031,0.0003,0.1047,1.0,1.0,9.5471,781195,63984,0.1809
tencentBlock.ns22064.oracleGeneral.zst,1525085,222978,0.0014,0.0002,0.1462,1.0,1.0,6.8396,781193,50340,0.2258
tencentBlock.ns22063.oracleGeneral.zst,1893361,330403,0.0018,0.0003,0.1745,1.0,1.0,5.7305,781196,96632,0.2925
tencentBlock.ns22054.oracleGeneral.zst,7020947,926437,0.0065,0.0009,0.132,1.0,1.0,7.5784,781195,465307,0.5023
tencentBlock.ns22050.oracleGeneral.zst,1662266,205681,0.0015,0.0002,0.1237,1.0,1.0,8.0818,781196,34017,0.1654
tencentBlock.ns22041.oracleGeneral.zst,1807091,255047,0.0017,0.0002,0.1411,1.0,1.0,7.0853,781196,53115,0.2083
tencentBlock.ns22037.oracleGeneral.zst,2047918,219288,0.0019,0.0002,0.1071,1.0,1.0,9.3389,781195,40899,0.1865
tencentBlock.ns22035.oracleGeneral.zst,1919410,370896,0.0018,0.0003,0.1932,1.0,1.0,5.1751,781196,61868,0.1668
tencentBlock.ns22029.oracleGeneral.zst,1537781,152514,0.0014,0.0001,0.0992,1.0,1.0,10.0829,781194,5094,0.0334
tencentBlock.ns22024.oracleGeneral.zst,1431748,258825,0.0013,0.0002,0.1808,1.0,1.0,5.5317,781196,64843,0.2505
tencentBlock.ns22022.oracleGeneral.zst,1036926,343871,0.001,0.0003,0.3316,1.0,1.0,3.0155,781193,215929,0.6279
tencentBlock.ns22017.oracleGeneral.zst,3033623,359544,0.0028,0.0003,0.1185,1.0,1.0,8.4374,781193,73718,0.205
tencentBlock.ns22008.oracleGeneral.zst,1365602,142137,0.0013,0.0001,0.1041,1.0,1.0,9.6076,781196,6056,0.0426
tencentBlock.ns22004.oracleGeneral.zst,1175240,196090,0.0011,0.0002,0.1669,1.0,1.0,5.9934,781196,46645,0.2379
tencentBlock.ns21998.oracleGeneral.zst,2031402,357940,0.0019,0.0003,0.1762,1.0,1.0,5.6753,781194,74074,0.2069
tencentBlock.ns21993.oracleGeneral.zst,11037877,624344,0.0103,0.0006,0.0566,1.0,1.0,17.6792,781196,151703,0.243
tencentBlock.ns21981.oracleGeneral.zst,1534813,253800,0.0014,0.0002,0.1654,1.0,1.0,6.0473,781192,59486,0.2344
tencentBlock.ns21977.oracleGeneral.zst,4009325,478326,0.0037,0.0004,0.1193,1.0,1.0,8.382,781196,84482,0.1766
tencentBlock.ns21974.oracleGeneral.zst,2699848,807704,0.0025,0.0008,0.2992,1.0,1.0,3.3426,781194,511622,0.6334
tencentBlock.ns21970.oracleGeneral.zst,1399249,147307,0.0013,0.0001,0.1053,1.0,1.0,9.4989,781196,3365,0.0228
tencentBlock.ns2197.oracleGeneral.zst,3651254,557718,0.0034,0.0005,0.1527,1.0,1.0,6.5468,781199,72304,0.1296
tencentBlock.ns21964.oracleGeneral.zst,2539369,328995,0.0024,0.0003,0.1296,1.0,1.0,7.7186,781196,145351,0.4418
tencentBlock.ns2195.oracleGeneral.zst,11021127,633065,0.0103,0.0006,0.0574,1.0,1.0,17.4092,781199,189048,0.2986
tencentBlock.ns21949.oracleGeneral.zst,1375266,229029,0.0013,0.0002,0.1665,1.0,1.0,6.0048,781194,50745,0.2216
tencentBlock.ns21945.oracleGeneral.zst,5261917,577970,0.0049,0.0005,0.1098,1.0,1.0,9.1041,781196,146069,0.2527
tencentBlock.ns21942.oracleGeneral.zst,3829495,395849,0.0036,0.0004,0.1034,1.0,1.0,9.6741,781195,90383,0.2283
tencentBlock.ns21940.oracleGeneral.zst,1493884,179904,0.0014,0.0002,0.1204,1.0,1.0,8.3038,781196,23165,0.1288
tencentBlock.ns21938.oracleGeneral.zst,1542325,191281,0.0014,0.0002,0.124,1.0,1.0,8.0631,781196,34287,0.1792
tencentBlock.ns21931.oracleGeneral.zst,3575073,426289,0.0033,0.0004,0.1192,1.0,1.0,8.3865,781195,139801,0.3279
tencentBlock.ns21918.oracleGeneral.zst,1177530,134255,0.0011,0.0001,0.114,1.0,1.0,8.7708,781195,3989,0.0297
tencentBlock.ns21909.oracleGeneral.zst,2848900,193513,0.0027,0.0002,0.0679,1.0,1.0,14.722,781195,69096,0.3571
tencentBlock.ns21908.oracleGeneral.zst,16551305,223575,0.0154,0.0002,0.0135,1.0,1.0,74.0302,781194,32574,0.1457
tencentBlock.ns21905.oracleGeneral.zst,1557244,168819,0.0015,0.0002,0.1084,1.0,1.0,9.2243,781196,19379,0.1148
tencentBlock.ns21898.oracleGeneral.zst,1390313,163118,0.0013,0.0002,0.1173,1.0,1.0,8.5234,781191,22615,0.1386
tencentBlock.ns21896.oracleGeneral.zst,3820373,507703,0.0036,0.0005,0.1329,1.0,1.0,7.5248,781196,158959,0.3131
tencentBlock.ns21893.oracleGeneral.zst,1450138,161875,0.0014,0.0002,0.1116,1.0,1.0,8.9584,781192,19760,0.1221
tencentBlock.ns21886.oracleGeneral.zst,2480031,296621,0.0023,0.0003,0.1196,1.0,1.0,8.3609,781191,100753,0.3397
tencentBlock.ns21872.oracleGeneral.zst,7857879,617622,0.0073,0.0006,0.0786,1.0,1.0,12.7228,781193,86899,0.1407
tencentBlock.ns2186.oracleGeneral.zst,1666474,228712,0.0016,0.0002,0.1372,1.0,1.0,7.2863,781198,54321,0.2375
tencentBlock.ns21858.oracleGeneral.zst,1268530,251663,0.0012,0.0002,0.1984,1.0,1.0,5.0406,781193,93104,0.37
tencentBlock.ns21854.oracleGeneral.zst,1482291,252176,0.0014,0.0002,0.1701,1.0,1.0,5.878,781195,51485,0.2042
tencentBlock.ns21851.oracleGeneral.zst,3020053,273796,0.0028,0.0003,0.0907,1.0,1.0,11.0303,781196,89578,0.3272
tencentBlock.ns21843.oracleGeneral.zst,1406879,229377,0.0013,0.0002,0.163,1.0,1.0,6.1335,781195,60761,0.2649
tencentBlock.ns21837.oracleGeneral.zst,4303610,466745,0.004,0.0004,0.1085,1.0,1.0,9.2205,781196,116059,0.2487
tencentBlock.ns21817.oracleGeneral.zst,3754171,342312,0.0035,0.0003,0.0912,1.0,1.0,10.9671,781195,95253,0.2783
tencentBlock.ns21814.oracleGeneral.zst,1580841,270466,0.0015,0.0003,0.1711,1.0,1.0,5.8449,781193,80743,0.2985
tencentBlock.ns21812.oracleGeneral.zst,5804329,650988,0.0054,0.0006,0.1122,1.0,1.0,8.9162,781196,167090,0.2567
tencentBlock.ns21805.oracleGeneral.zst,9614566,1898066,0.009,0.0018,0.1974,1.0,1.0,5.0655,781194,999863,0.5268
tencentBlock.ns21798.oracleGeneral.zst,3096664,295722,0.0029,0.0003,0.0955,1.0,1.0,10.4715,781196,91157,0.3083
tencentBlock.ns21795.oracleGeneral.zst,5968738,1608933,0.0056,0.0015,0.2696,1.0,1.0,3.7097,781196,973817,0.6053
tencentBlock.ns21784.oracleGeneral.zst,1945201,209181,0.0018,0.0002,0.1075,1.0,1.0,9.2991,781196,38557,0.1843
tencentBlock.ns21778.oracleGeneral.zst,12481067,179888,0.0116,0.0002,0.0144,1.0,1.0,69.3824,781193,31852,0.1771
tencentBlock.ns21775.oracleGeneral.zst,1449656,246806,0.0014,0.0002,0.1703,1.0,1.0,5.8737,781195,47419,0.1921
tencentBlock.ns21770.oracleGeneral.zst,2466257,268034,0.0023,0.0002,0.1087,1.0,1.0,9.2013,781194,55422,0.2068
tencentBlock.ns2177.oracleGeneral.zst,18463243,223488,0.0172,0.0002,0.0121,1.0,1.0,82.614,781199,40259,0.1801
tencentBlock.ns21766.oracleGeneral.zst,1363213,145340,0.0013,0.0001,0.1066,1.0,1.0,9.3795,781196,7268,0.05
tencentBlock.ns21759.oracleGeneral.zst,1694653,195560,0.0016,0.0002,0.1154,1.0,1.0,8.6656,781196,6693,0.0342
tencentBlock.ns2174.oracleGeneral.zst,1339972,167805,0.0012,0.0002,0.1252,1.0,1.0,7.9853,781197,25565,0.1523
tencentBlock.ns21733.oracleGeneral.zst,2391638,266411,0.0022,0.0002,0.1114,1.0,1.0,8.9772,781192,108605,0.4077
tencentBlock.ns21724.oracleGeneral.zst,2305774,253593,0.0021,0.0002,0.11,1.0,1.0,9.0924,781197,84553,0.3334
tencentBlock.ns21716.oracleGeneral.zst,3625466,133478,0.0034,0.0001,0.0368,1.0,1.0,27.1615,781197,15922,0.1193
tencentBlock.ns21711.oracleGeneral.zst,1627478,120951,0.0015,0.0001,0.0743,1.0,1.0,13.4557,781197,38868,0.3214
tencentBlock.ns21698.oracleGeneral.zst,4949349,106322,0.0046,0.0001,0.0215,1.0,1.0,46.5506,781197,29051,0.2732
tencentBlock.ns21691.oracleGeneral.zst,2325563,233769,0.0022,0.0002,0.1005,1.0,1.0,9.9481,781196,64125,0.2743
tencentBlock.ns21686.oracleGeneral.zst,1965825,177802,0.0018,0.0002,0.0904,1.0,1.0,11.0563,781196,6579,0.037
tencentBlock.ns21677.oracleGeneral.zst,4891344,514773,0.0046,0.0005,0.1052,1.0,1.0,9.5019,781197,101305,0.1968
tencentBlock.ns21670.oracleGeneral.zst,3904770,455226,0.0036,0.0004,0.1166,1.0,1.0,8.5777,781197,97066,0.2132
tencentBlock.ns21661.oracleGeneral.zst,4061504,108145,0.0038,0.0001,0.0266,1.0,1.0,37.5561,781197,9126,0.0844
tencentBlock.ns21658.oracleGeneral.zst,1711836,180081,0.0016,0.0002,0.1052,1.0,1.0,9.5059,781195,4671,0.0259
tencentBlock.ns21653.oracleGeneral.zst,1698929,244307,0.0016,0.0002,0.1438,1.0,1.0,6.9541,781195,91128,0.373
tencentBlock.ns2165.oracleGeneral.zst,2616928,592064,0.0024,0.0006,0.2262,1.0,1.0,4.42,781200,350909,0.5927
tencentBlock.ns21647.oracleGeneral.zst,2023225,282779,0.0019,0.0003,0.1398,1.0,1.0,7.1548,781194,93227,0.3297
